Generated from SelSteeringTester.iob
number of ions = 1
Bender = 920V
SEL focus = -1870V
Ypos,Zpos,Sel_x,Sel_z,IonSplatPos, IonCollectorPos
31, 35, 39.15354989958, -7.8283678563312, 11.990340733424
31.8, 32.6, 30.069787446642, -31.711354484316, 4.6002607687827
31.8, 33.4, 24.861647312297, -20.548834876623, 1.7615266687914
31.8, 34.2, 21.987603177316, -12.88807946071, 2.4206288216139
31.8, 35, 21.478967171628, -7.1401063762605, 2.3220749837513
31.8, 35.8, 23.367051420035, -1.7159337666817, 2.4219601061474
31.8, 36.6, 27.683168059215, 4.9734202199616, 3.5189822348578
31.8, 37.4, 34.458629212342, 14.516937446781, 3.3550340052684
32.6, 31.8, 23.249844469596, -38.917893102393, 5.9593875247007
32.6, 32.6, 17.692355054314, -24.711377547588, 1.3093091548662
32.6, 33.4, 13.713789506466, -15.75105018774, 3.0098166310342
32.6, 34.2, 11.411265902454, -10.372664808761, 3.2384978196972
32.6, 35, 10.881902341731, -6.9119751895778, 2.5898349421203
32.6, 35.8, 12.222816904075, -3.7047351133078, 2.1043955757533
32.6, 36.6, 15.531127687776, 0.91330163180828, 2.6553122643377
32.6, 37.4, 20.903952770866, 8.6063812645152, 4.5491234498444
33.4, 31.8, 13.324962712359, -32.294261123519, 0.69373008623147, 0.68758013346927
33.4, 32.6, 9.9594545676373, -19.737101379316, 2.4486521570077
33.4, 33.4, 7.4385011927225, -12.474513601046, 3.687854062604
33.4, 34.2, 5.9005616831128, -8.8046570690349, 3.6761900034808
33.4, 35, 5.4840951373335, -7.0256910808384, 2.9708308131563
33.4, 35.8, 6.3275606560055, -5.4357749195769, 2.3986042402281
33.4, 36.6, 8.5694173385855, -2.3330678730272, 2.7092454820453
33.4, 37.4, 12.34812428453, 3.9842707673088, 4.2930887889585
33.4, 38.2, 17.802140590968, 15.218081716914, 5.5488176459941
34.2, 31.8, 6.1152446977794, -28.159855375532, 0.7903669544091, 0.78742026016151
34.2, 32.6, 5.115778118372, -16.750259621534, 2.7477475741375
34.2, 33.4, 4.2228747571353, -10.62812509248, 3.9030797040233
34.2, 34.2, 3.5991665103938, -8.0726345810108, 3.9200494193388
34.2, 35, 3.4072852798272, -7.3629708369263, 3.2778872381005
34.2, 35.8, 3.8098629612941, -6.7783166537993, 2.751276091175
34.2, 36.6, 4.969531460898, -4.597854802385, 2.9720951581245
34.2, 37.4, 7.0489226647187, 0.89923194050789, 4.4190100461904
34.2, 38.2, 10.210668482119, 11.4337608153, 6.4291476777905
35, 31, -2.351377298939, -44.465675645974, 11.965459048868
35, 31.8, -0.070131043437868, -26.580807038583, 0.73241940039888, 0.72669294454131
35, 32.6, 1.4060178420041, -15.712585927453, 2.6993499139229
35, 33.4, 2.2540025787894, -10.120784679893, 3.927518395469
35, 34.2, 2.6507563914638, -8.0651756706648, 4.0647158829795
35, 35, 2.7732125010807, -7.805531247519, 3.5099520503335
35, 35.8, 2.7983041352127, -7.6016237977892, 2.9980553759964
35, 36.6, 2.9029645072296, -5.7132256543264, 3.1495166984028
35, 37.4, 3.2641268451698, -0.40010921563953, 4.4856507835669
35, 38.2, 4.0587243679911, 10.07795317471, 6.6777094019407
35, 39, 5.4636903016362, 27.461189148016, 4.6017204956756
35.8, 31.8, -6.9219859966543, -27.623247302603, 0.69875580526476, 0.69425992719525
35.8, 32.6, -2.925134134246, -16.585813946091, 2.5484549658359
35.8, 33.4, -0.28102296357974, -10.861392345745, 3.9297692732129
35.8, 34.2, 1.1990073167253, -8.670858675614, 4.2160929597673
35.8, 35, 1.7036165201571, -8.235089099966, 3.7459166152715
35.8, 35.8, 1.4214644508902, -7.7749598072842, 3.2572794531585
35.8, 36.6, 0.54121091915295, -5.5113469511271, 3.3475891582875
35.8, 37.4, -0.74848427274264, 0.33487326372415, 4.6162496315249
35.8, 38.2, -2.2589613166638, 11.542824688368, 6.7156156686632
36.6, 31.8, -16.131141634891, -31.353307352867, 1.5424107093079
36.6, 32.6, -9.6329856684897, -19.331677342299, 2.6460893443733
36.6, 33.4, -5.195109489141, -12.758848086465, 4.0821327317046
36.6, 34.2, -2.6124047064222, -9.7782619344071, 4.4525099768233
36.6, 35, -1.6797629303765, -8.5333611816168, 4.0439722795347
36.6, 35.8, -2.1920757752378, -7.1675881715491, 3.53311839258
36.6, 36.6, -3.9442348482553, -3.8243852108717, 3.6333740811367
36.6, 37.4, -6.7311317557469, 3.3528053639457, 4.8908933150401
36.6, 38.2, -10.347658121958, 16.220541237853, 6.6303671789459
37.4, 31.8, -29.388419438386, -37.837118356954, 7.4683769229013
37.4, 32.6, -20.472844636766, -23.911909732968, 2.5676942048895
37.4, 33.4, -14.301164621254, -15.72205188917, 4.2820618157208
37.4, 34.2, -10.639803686645, -11.275963772088, 4.8543645340793
37.4, 35, -9.2551861342508, -8.5820642719045, 4.5612676329657
37.4, 35.8, -9.9137362579349, -5.6487723486498, 4.088916952524
37.4, 36.6, -12.381878346205, -0.48450693953782, 4.3011317659058
37.4, 37.4, -16.426036704332, 8.9023130806163, 5.827136803263
38.2, 33.4, -29.412095974432, -19.659903760999, 3.4833913156783
38.2, 34.2, -24.739513627021, -13.052542527206, 4.7072695044968
38.2, 35, -22.900913365884, -8.2629151809961, 4.9621403378561
38.2, 35.8, -23.614936699858, -3.0877758385614, 4.9736304708101
38.2, 36.6, -26.600225137547, 4.6761213811114, 5.6823824333096
39, 35, -44.495204898994, -7.4576306501403, 4.2567174637317
