Generated from SelSteering2DScan.iob
number of ions = 1
Bender = 920V
SEL focus = -1870V
Ypos,Zpos,Sel_x,Sel_z,IonPosition
31.5, 33.5, -11.25, -33.75
31.5, 33.5, -11.25, -28.125
31.5, 33.5, -11.25, -22.5
31.5, 33.5, -11.25, -16.875
31.5, 33.5, -11.25, -11.25
31.5, 33.5, -11.25, -5.625
31.5, 33.5, -11.25, 0
31.5, 33.5, -11.25, 5.625
31.5, 33.5, -11.25, 11.25
31.5, 33.5, -11.25, 16.875
31.5, 33.5, -11.25, 22.5
31.5, 33.5, -11.25, 28.125
31.5, 33.5, -11.25, 33.75
31.5, 33.5, -11.25, 39.375
31.5, 33.5, -11.25, 45
31.5, 33.5, -5.625, -45
31.5, 33.5, -5.625, -39.375
31.5, 33.5, -5.625, -33.75
31.5, 33.5, -5.625, -28.125
31.5, 33.5, -5.625, -22.5
31.5, 33.5, -5.625, -16.875
31.5, 33.5, -5.625, -11.25
31.5, 33.5, -5.625, -5.625
31.5, 33.5, -5.625, 0
31.5, 33.5, -5.625, 5.625
31.5, 33.5, -5.625, 11.25
31.5, 33.5, -5.625, 16.875
31.5, 33.5, -5.625, 22.5
31.5, 33.5, -5.625, 28.125
31.5, 33.5, -5.625, 33.75
31.5, 33.5, -5.625, 39.375
31.5, 33.5, -5.625, 45
31.5, 33.5, 0, -45
31.5, 33.5, 0, -39.375
31.5, 33.5, 0, -33.75
31.5, 33.5, 0, -28.125
31.5, 33.5, 0, -22.5
31.5, 33.5, 0, -16.875
31.5, 33.5, 0, -11.25
31.5, 33.5, 0, -5.625
31.5, 33.5, 0, 0
31.5, 33.5, 0, 5.625
31.5, 33.5, 0, 11.25
31.5, 33.5, 0, 16.875
31.5, 33.5, 0, 22.5
31.5, 33.5, 0, 28.125
31.5, 33.5, 0, 33.75
31.5, 33.5, 0, 39.375
31.5, 33.5, 0, 45
31.5, 33.5, 5.625, -45
31.5, 33.5, 5.625, -39.375
31.5, 33.5, 5.625, -33.75
31.5, 33.5, 5.625, -28.125
31.5, 33.5, 5.625, -22.5
31.5, 33.5, 5.625, -16.875
31.5, 33.5, 5.625, -11.25
31.5, 33.5, 5.625, -5.625
31.5, 33.5, 5.625, 0
31.5, 33.5, 5.625, 5.625
31.5, 33.5, 5.625, 11.25
31.5, 33.5, 5.625, 16.875
31.5, 33.5, 5.625, 22.5
31.5, 33.5, 5.625, 28.125
31.5, 33.5, 5.625, 33.75
31.5, 33.5, 5.625, 39.375
31.5, 33.5, 5.625, 45
31.5, 33.5, 11.25, -45
31.5, 33.5, 11.25, -39.375
31.5, 33.5, 11.25, -33.75
31.5, 33.5, 11.25, -28.125
31.5, 33.5, 11.25, -22.5
31.5, 33.5, 11.25, -16.875
31.5, 33.5, 11.25, -11.25
31.5, 33.5, 11.25, -5.625
31.5, 33.5, 11.25, 0
31.5, 33.5, 11.25, 5.625
31.5, 33.5, 11.25, 11.25
31.5, 33.5, 11.25, 16.875
31.5, 33.5, 11.25, 22.5
31.5, 33.5, 11.25, 28.125
31.5, 33.5, 11.25, 33.75
31.5, 33.5, 11.25, 39.375
31.5, 33.5, 11.25, 45
31.5, 33.5, 16.875, -45
31.5, 33.5, 16.875, -39.375
31.5, 33.5, 16.875, -33.75
31.5, 33.5, 16.875, -28.125, 2.4832449948773
31.5, 33.5, 16.875, -22.5, 2.2512556299093
31.5, 33.5, 16.875, -16.875, 2.1810213286407
31.5, 33.5, 16.875, -11.25
31.5, 33.5, 16.875, -5.625
31.5, 33.5, 16.875, 0
31.5, 33.5, 16.875, 5.625
31.5, 33.5, 16.875, 11.25
31.5, 33.5, 16.875, 16.875
31.5, 33.5, 16.875, 22.5
31.5, 33.5, 16.875, 28.125
31.5, 33.5, 16.875, 33.75
31.5, 33.5, 16.875, 39.375
31.5, 33.5, 16.875, 45
31.5, 33.5, 22.5, -45
31.5, 33.5, 22.5, -39.375
31.5, 33.5, 22.5, -33.75, 2.3956251848871
31.5, 33.5, 22.5, -28.125, 1.9593232128682
31.5, 33.5, 22.5, -22.5, 1.6538089686225
31.5, 33.5, 22.5, -16.875, 1.5549500222415
31.5, 33.5, 22.5, -11.25, 1.6972481337383
31.5, 33.5, 22.5, -5.625, 2.0319194028148
31.5, 33.5, 22.5, 0
31.5, 33.5, 22.5, 5.625
31.5, 33.5, 22.5, 11.25
31.5, 33.5, 22.5, 16.875
31.5, 33.5, 22.5, 22.5
31.5, 33.5, 22.5, 28.125
31.5, 33.5, 22.5, 33.75
31.5, 33.5, 22.5, 39.375
31.5, 33.5, 22.5, 45
31.5, 33.5, 28.125, -45
31.5, 33.5, 28.125, -39.375
31.5, 33.5, 28.125, -33.75, 2.0487490660875
31.5, 33.5, 28.125, -28.125, 1.5151098671043
31.5, 33.5, 28.125, -22.5, 1.0884901384264
31.5, 33.5, 28.125, -16.875, 0.92855488893938
31.5, 33.5, 28.125, -11.25, 1.1516526006654
31.5, 33.5, 28.125, -5.625, 1.6056112065979
31.5, 33.5, 28.125, 0, 2.1477440048903
31.5, 33.5, 28.125, 5.625
31.5, 33.5, 28.125, 11.25
31.5, 33.5, 28.125, 16.875
31.5, 33.5, 28.125, 22.5
31.5, 33.5, 28.125, 28.125
31.5, 33.5, 28.125, 33.75
31.5, 33.5, 28.125, 39.375
31.5, 33.5, 28.125, 45
31.5, 33.5, 33.75, -45
31.5, 33.5, 33.75, -39.375
31.5, 33.5, 33.75, -33.75, 1.8541370952387
31.5, 33.5, 33.75, -28.125, 1.2400030439321
31.5, 33.5, 33.75, -22.5, 0.64713193421074
