Generated from IonStartLocationSteering.iob
number of ions = 1
Bender = 920V
SEL focus = -1500V
Capture focus = -700V
Deceleration Top = 700V
Zpos,Ext_y,Ext_z,IonPosition
31.3, 222.7, -100
31.3, 222.7, -80
31.3, 222.7, -60
31.3, 222.7, -40
31.3, 222.7, -20
31.3, 222.7, 0
31.3, 222.7, 20
31.3, 222.7, 40
31.3, 222.7, 60, 12.339748391144
31.3, 222.7, 80, 13.6740383323
31.3, 222.7, 100, 15.01256829042
31.3, 222.7, 120, 16.396058669532
31.3, 222.7, 140, 17.791483472874
31.3, 222.7, 160, 19.146186392923
31.3, 222.7, 180, 20.4640196848
31.3, 222.7, 200, 21.727942113958
31.3, 222.7, 220, 22.830638672629
31.3, 222.7, 240, 23.751385668409
31.3, 222.7, 260
31.3, 222.7, 280
31.3, 222.7, 300
31.5, 210.5, -300
31.5, 210.5, -280
31.5, 210.5, -260
31.5, 210.5, -240
31.5, 210.5, -220
31.5, 210.5, -200
31.5, 210.5, -180
31.5, 210.5, -160
31.5, 210.5, -140
31.5, 210.5, -120
31.5, 210.5, -100
31.5, 210.5, -80
31.5, 210.5, -60
31.5, 210.5, -40
31.5, 210.5, -20
31.5, 210.5, 0
31.5, 210.5, 20
31.5, 210.5, 40
31.5, 210.5, 60, 12.604545721491
31.5, 210.5, 80, 13.916798737
31.5, 210.5, 100, 15.277693857737
31.5, 210.5, 120, 16.604748831209
31.5, 210.5, 140, 18.002152525955
31.5, 210.5, 160, 19.361964579859
31.5, 210.5, 180, 20.687634293106
31.5, 210.5, 200, 21.978621823405
31.5, 210.5, 220, 23.156885280508
31.5, 210.5, 240, 24.134842578745
31.5, 210.5, 260, 25.326862388617
31.5, 210.5, 280
31.5, 210.5, 300
31.7, 198.3, -300
31.7, 198.3, -280
31.7, 198.3, -260
31.7, 198.3, -240
31.7, 198.3, -220
31.7, 198.3, -200
31.7, 198.3, -180
31.7, 198.3, -160
31.7, 198.3, -140
31.7, 198.3, -120
31.7, 198.3, -100
31.7, 198.3, -80
31.7, 198.3, -60
31.7, 198.3, -40
31.7, 198.3, -20
31.7, 198.3, 0
31.7, 198.3, 20
31.7, 198.3, 40
31.7, 198.3, 60
31.7, 198.3, 80, 13.840781085019
31.7, 198.3, 100, 15.139620554793
31.7, 198.3, 120, 16.49211115832
31.7, 198.3, 140, 17.873660926168
31.7, 198.3, 160, 19.221945114612
31.7, 198.3, 180, 20.580634783386
31.7, 198.3, 200, 21.876991064513
31.7, 198.3, 220, 23.115692278471
31.7, 198.3, 240, 24.213964847991
31.7, 198.3, 260, 25.147427320763
31.7, 198.3, 280
31.7, 198.3, 300
31.9, 186.1, -300
31.9, 186.1, -280
31.9, 186.1, -260
31.9, 186.1, -240
31.9, 186.1, -220
31.9, 186.1, -200
31.9, 186.1, -180
31.9, 186.1, -160
31.9, 186.1, -140
31.9, 186.1, -120
31.9, 186.1, -100
31.9, 186.1, -80
31.9, 186.1, -60
31.9, 186.1, -40
31.9, 186.1, -20
31.9, 186.1, 0
31.9, 186.1, 20
31.9, 186.1, 40
31.9, 186.1, 60
31.9, 186.1, 80, 13.646157715791
31.9, 186.1, 100, 14.921486854496
31.9, 186.1, 120, 16.253413026819
31.9, 186.1, 140, 17.605917794113
31.9, 186.1, 160, 18.946604306135
31.9, 186.1, 180, 20.287332587416
31.9, 186.1, 200, 21.626256640061
31.9, 186.1, 220, 22.904827365829
31.9, 186.1, 240, 24.086466470446
31.9, 186.1, 260, 25.097294744192
31.9, 186.1, 280, 26.215709554181
31.9, 186.1, 300
32.1, 173.9, -300
32.1, 173.9, -280
32.1, 173.9, -260
32.1, 173.9, -240
32.1, 173.9, -220
32.1, 173.9, -200
32.1, 173.9, -180
32.1, 173.9, -160
32.1, 173.9, -140
32.1, 173.9, -120
32.1, 173.9, -100
32.1, 173.9, -80
32.1, 173.9, -60
32.1, 173.9, -40
32.1, 173.9, -20
32.1, 173.9, 0
32.1, 173.9, 20
32.1, 173.9, 40
32.1, 173.9, 60
32.1, 173.9, 80
32.1, 173.9, 100, 14.638196043456
32.1, 173.9, 120, 15.90947300064
32.1, 173.9, 140, 17.238401717473
32.1, 173.9, 160, 18.600702156167
32.1, 173.9, 180, 19.943517912314
32.1, 173.9, 200, 21.296877089941
32.1, 173.9, 220, 22.611240547823
32.1, 173.9, 240, 23.852164178967
32.1, 173.9, 260, 24.96097058901
32.1, 173.9, 280, 25.900840390479
32.1, 173.9, 300
32.3, 161.7, -300
32.3, 161.7, -280
32.3, 161.7, -260
32.3, 161.7, -240
32.3, 161.7, -220
32.3, 161.7, -200
32.3, 161.7, -180
32.3, 161.7, -160
32.3, 161.7, -140, 2.2359851833151
32.3, 161.7, -120, 0.93914378549589
32.3, 161.7, -100, 0.16441127952929
32.3, 161.7, -80, 1.352313706075
32.3, 161.7, -60
32.3, 161.7, -40
32.3, 161.7, -20
32.3, 161.7, 0
32.3, 161.7, 20
32.3, 161.7, 40
32.3, 161.7, 60
32.3, 161.7, 80
32.3, 161.7, 100, 14.267574392151
32.3, 161.7, 120, 15.563470094979
32.3, 161.7, 140, 16.874059873819
32.3, 161.7, 160, 18.199051431443
32.3, 161.7, 180, 19.544141402112
32.3, 161.7, 200, 20.905345926466
32.3, 161.7, 220, 22.227424397551
32.3, 161.7, 240, 23.519879258172
32.3, 161.7, 260, 24.722255563291
32.3, 161.7, 280, 25.769091277104
32.3, 161.7, 300, 26.768608263289
32.5, 149.5, -300
32.5, 149.5, -280
32.5, 149.5, -260
32.5, 149.5, -240
32.5, 149.5, -220
32.5, 149.5, -200
32.5, 149.5, -180
32.5, 149.5, -160
32.5, 149.5, -140, 2.2536391733737
32.5, 149.5, -120, 1.2087368129136
32.5, 149.5, -100, 0.13319285575668
32.5, 149.5, -80, 0.94922602863812
32.5, 149.5, -60, 2.2576202592513
32.5, 149.5, -40
32.5, 149.5, -20
32.5, 149.5, 0
32.5, 149.5, 20
32.5, 149.5, 40
32.5, 149.5, 60
32.5, 149.5, 80
32.5, 149.5, 100, 13.914956380078
32.5, 149.5, 120, 15.149774280756
32.5, 149.5, 140, 16.445040820384
32.5, 149.5, 160, 17.770176984094
32.5, 149.5, 180, 19.083567475784
32.5, 149.5, 200, 20.450281205165
32.5, 149.5, 220, 21.805051866678
32.5, 149.5, 240, 23.129459856115
32.5, 149.5, 260, 24.391218930319
32.5, 149.5, 280, 25.540849900513
32.5, 149.5, 300, 26.521300282511
32.7, 137.3, -300
32.7, 137.3, -280
32.7, 137.3, -260
32.7, 137.3, -240
32.7, 137.3, -220
32.7, 137.3, -200
32.7, 137.3, -180
32.7, 137.3, -160, 3.7834225471492
32.7, 137.3, -140, 2.5608405839732
32.7, 137.3, -120, 1.5385857438923
32.7, 137.3, -100, 0.46333522437444
32.7, 137.3, -80, 0.62808323923631
32.7, 137.3, -60, 1.693125247174
32.7, 137.3, -40, 2.8453082799146
32.7, 137.3, -20
32.7, 137.3, 0
32.7, 137.3, 20
32.7, 137.3, 40
32.7, 137.3, 60
32.7, 137.3, 80
32.7, 137.3, 100
32.7, 137.3, 120, 14.727088241357
32.7, 137.3, 140, 16.007215034066
32.7, 137.3, 160, 17.308335349242
32.7, 137.3, 180, 18.637367096257
32.7, 137.3, 200, 19.97588129594
32.7, 137.3, 220, 21.341739663586
32.7, 137.3, 240, 22.690059947252
32.7, 137.3, 260, 23.999337294587
32.7, 137.3, 280, 25.228512140919
32.7, 137.3, 300, 26.320926248823
32.9, 125.1, -300
32.9, 125.1, -280
32.9, 125.1, -260
32.9, 125.1, -240
32.9, 125.1, -220
32.9, 125.1, -200
32.9, 125.1, -180
32.9, 125.1, -160, 3.9067911307532
32.9, 125.1, -140, 2.9250240715822
32.9, 125.1, -120, 1.9092036478036
32.9, 125.1, -100, 0.83399677806795
32.9, 125.1, -80, 0.26234934713914
32.9, 125.1, -60, 1.3513125801549
32.9, 125.1, -40, 2.4073078109681
32.9, 125.1, -20, 3.7421278042657
32.9, 125.1, 0
32.9, 125.1, 20
32.9, 125.1, 40
32.9, 125.1, 60
32.9, 125.1, 80
32.9, 125.1, 100
32.9, 125.1, 120, 14.329132265578
32.9, 125.1, 140, 15.546127418179
32.9, 125.1, 160, 16.829395914866
32.9, 125.1, 180, 18.156980000995
32.9, 125.1, 200, 19.490202030632
32.9, 125.1, 220, 20.833772979597
32.9, 125.1, 240, 22.198062732461
32.9, 125.1, 260, 23.537197342203
32.9, 125.1, 280, 24.825010511345
32.9, 125.1, 300, 26.017184729956
33.1, 112.9, -300
33.1, 112.9, -280
33.1, 112.9, -260
33.1, 112.9, -240
33.1, 112.9, -220
33.1, 112.9, -200
33.1, 112.9, -180
33.1, 112.9, -160, 4.4422931654813
33.1, 112.9, -140, 3.3344010404785
33.1, 112.9, -120, 2.3012878057251
33.1, 112.9, -100, 1.2265857794283
33.1, 112.9, -80, 0.12808466991292
33.1, 112.9, -60, 0.97297845979953
